HSN Code(4 Digit),HSN Code(8 Digit),Product Group Name,GST Rate
2905,29055900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF ACYCLIC ALCOHOLS : OTHER",18%
2905,29054100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : 2- ETHYL-2-(HYDROXYMETHYL) PROPANE-1,3-DIOL (TRIMETHYLOLROPANE)",18%
2905,29054400,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : D-GLUCITOL (SORBITOL)",18%
2905,29054500,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : GLYCEROL",18%
2905,29054300,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : MANNITOL",18%
2905,29054900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : OTHER",18%
2905,29054210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS :-PENTAERYTHRITOL : DIPENTAERYTHRITOL",18%
2905,29054290,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS :-PENTAERYTHRITOL : OTHER",18%
2905,2905,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - Saturated monohydric alcohols :",18%
2905,29051300,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : BUTAN-1-OL (N-BUTYL ALCOHOL)",18%
2905,29051700,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : DODECAN-1-OL (LAURYL ALCOHOL),HEXADECAN-1-OL (CETYL ALCOHOL) AND OCTADECAN-1-OL (STEARYL ALCOHOL)",18%
2905,29051100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : METHANOL (METHYL ALCOHOL)",18%
2905,29051620,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : 2-ETHYL HEXANOL",18%
2905,29051610,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : DIMETHYL OCTANOL",18%
2905,29051690,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : OTHER",18%
2905,29051900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OTHER",18%
2905,29051990,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OTHER",18%
2905,29051500,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : PENTANOL (AMYL ALCOHOL) AND ISOMERS THEREOF",18%
2905,29051430,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : AMINO BUTANOL",18%
2905,29051410,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : ETHAMBUTOL, ETHAMBUTOL HCL",18%
2905,29051490,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : OTHER",18%
2905,29051420,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : SALBUTAMOL SULPHATE",18%
2905,29051220,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-PROPAN-1-O1 (PROPYL ALCOHOL) AND PROPAN- 2-OL (ISOPROPYL ALCOHOL) : ISOPROPYL ALCOHOL",18%
2905,29051210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-PROPAN-1-O1 (PROPYL ALCOHOL) AND PROPAN- 2-OL (ISOPROPYL ALCOHOL) : PROPYL ALCOHOL",18%
2905,29052900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS : OTHER",18%
2905,29052210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : CITRANELLOL",18%
2905,29052220,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : GERANIOL",18%
2905,29052230,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : LINALOOL",18%
2905,29052290,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : OTHER",18%
2905,29052240,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : RHODINOL",18%
2901,2901,ACYCLIC HYDROCARBONS,18%
2901,29011000,ACYCLIC HYDROCARBONS - SATURATED,18%
2901,29012400,"ACYCLIC HYDROCARBONS - UNSATURATED : BUTA-1,3-DIENE AND ISOPRENE",18%
2901,29012300,ACYCLIC HYDROCARBONS - UNSATURATED : BUTENE (BUTYLENE) AND ISOMERS THEREOF,18%
2901,29012100,ACYCLIC HYDROCARBONS - UNSATURATED : ETHYLENE,18%
2901,29012200,ACYCLIC HYDROCARBONS - UNSATURATED : PROPENE (PROPYLENE),18%
2901,29012910,"ACYCLIC HYDROCARBONS - UNSATURATED :-OTHER : ACETYLENE, WHETHER OR NOT IN DISSOLVED CONDITION",18%
2901,29012920,ACYCLIC HYDROCARBONS - UNSATURATED :-OTHER : HEPTENE (HEPTYLENE),18%
2901,29012990,ACYCLIC HYDROCARBONS - UNSATURATED :-OTHER : OTHER,18%
2905,290522,Acyclic terpene alcohols,18%
3005,300510,Adhesive dressings and other articles having an adhesive layer,0%
3506,350691,Adhesives based on polymers of headings 3901 to 3913 or on rubber,18%
8204,820412,Adjustable,18%
8529,852910,Aerials and aerial reflectors of all kinds; parts suitable for use therewith,18%
7103,71031062,Agate,0%
7103,71039942,Agate,0%
2601,260112,Agglomerated,18%
4504,4504,AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK,0%
4504,45041090,"AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK - BLOCKS, PLATES, SHEETS AND STRIP; TILES OF ANY SHAPE; SOLID CYLINDERS, INCLUDING DISCS : OTHER",0%
4504,45041010,"AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK - BLOCKS, PLATES, SHEETS AND STRIP; TILES OF ANY SHAPE; SOLID CYLINDERS, INCLUDING DISCS : SHEETS",0%
4504,45041020,"AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK - BLOCKS, PLATES, SHEETS AND STRIP; TILES OF ANY SHAPE; SOLID CYLINDERS, INCLUDING DISCS : SLABS",0%
4504,45049000,AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK - OTHER,0%
8424,84248200,Agricultural or horticultural,18%
8432,8432,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTS- GROUND ROLLERS",5%
8432,84322100,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - HARROWS, SCARIFIERS, CULTIVATORS, WEEDERS AND HOES: DISC HARROWS",12%
8432,84322990,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - HARROWS, SCARIFIERS, CULTIVATORS, WEEDERS AND HOES: OTHER: OTHER",12%
8432,84322910,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - HARROWS, SCARIFIERS, CULTIVATORS, WEEDERS AND HOES: OTHER: ROTARY HOES",12%
8432,84328010,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - OTHER MACHINERY: LAWN OR SPORTS GROUND ROLLERS",12%
8432,84328090,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - OTHER MACHINERY: OTHER",12%
8432,84328020,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS - OTHER MACHINERY: ROTARY TILLER",12%
8432,84321010,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS 8432 10 - PLOUGHS: DISC PLOUGHS",12%
8432,84321090,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS 8432 10 - PLOUGHS: OTHER",12%
8432,84321020,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS 8432 10 - PLOUGHS: OTHER TRACTOR PLOUGHS",12%
8432,84324000,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS MANURE SPREADERS AND FERTILIZER DISTRIBUTORS",12%
8432,84323000,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION; LAWN OR SPORTSGROUND ROLLERS SEEDERS, PLANTERS AND TRANSPLANTERS",12%
8414,841440,Air compressors mounted on a wheeled chassis for towing,18%
8415,8415,"AIR CONDITIONING MACHINES, COMPRISING A MOTOR- DRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED",18%
8415,84152010,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OF A KIND USED FOR PERSONS IN MOTOR VEHICLES : FOR BUSES",28%
8415,84152090,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OF A KIND USED FOR PERSONS IN MOTOR VEHICLES : OTHER",28%
8415,84158110,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : INCORPORATING A REFRIGERATING UNIT AND A VALVE FOR REVE",28%
8415,84158190,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : INCORPORATING A REFRIGERATING UNIT AND A VALVE FOR REVE",28%
8415,84158390,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : NOT INCORPORATING A REFRIGERATING UNIT : OTHER",28%
8415,84158310,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : NOT INCORPORATING A REFRIGERATING UNIT : SPLIT AIR COND",28%
8415,84158290,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : OTHER, INCORPORATING A REFRIGERATING UNIT: OTHER",28%
8415,84158210,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - OTHER : OTHER, INCORPORATING A REFRIGERATING UNIT: SPLIT AIR CO",28%
8415,84159000,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED - PARTS",28%
8415,84151090,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED 8415 10 - WINDOW OR WALL TYPES, SELF-CONTAINED OR SPLIT SYSTEM: O",28%
8415,84151010,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDING THOSE MACHINES IN WHICH THE HUMIDITY CANNOT BE SEPARATELY REGULATED 8415 10 - WINDOW OR WALL TYPES, SELF-CONTAINED OR SPLIT SYSTEM: S",28%
8414,8414,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS",18%
8414,84144020,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - AIR COMPRESSORS MOUNTED ON A WHEELED CHASSIS FOR TOWING: CENTRIFUGAL AIR COMPRESSORS",18%
8414,84144090,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - AIR COMPRESSORS MOUNTED ON A WHEELED CHASSIS FOR TOWING: OTHER",18%
8414,84144010,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - AIR COMPRESSORS MOUNTED ON A WHEELED CHASSIS FOR TOWING: RECIPROCATING AIR COMPRESSORS",18%
8414,84144030,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - AIR COMPRESSORS MOUNTED ON A WHEELED CHASSIS FOR TOWING: SCREW AIR COMPRESSORS",18%
8414,84145120,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : 8414 51 - TABLE, FLOOR, WALL, WINDOW, CEILING OR ROOF FANS, WITH A SELF-CONTAINED ELECTRIC MOTOR OF",18%
8414,84145130,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : 8414 51 - TABLE, FLOOR, WALL, WINDOW, CEILING OR ROOF FANS, WITH A SELF-CONTAINED ELECTRIC MOTOR OF",18%
8414,84145140,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : 8414 51 - TABLE, FLOOR, WALL, WINDOW, CEILING OR ROOF FANS, WITH A SELF-CONTAINED ELECTRIC MOTOR OF",18%
8414,84145190,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : 8414 51 - TABLE, FLOOR, WALL, WINDOW, CEILING OR ROOF FANS, WITH A SELF-CONTAINED ELECTRIC MOTOR OF",18%
8414,84145910,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : OTHER: AIR CIRCULATOR",18%
8414,84145920,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : OTHER: BLOWERS, PORTABLE",18%
8414,84145930,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : OTHER: INDUSTRIAL FANS AND BLOWERS",18%
8414,84145990,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - FANS : OTHER: OTHER",18%
8414,84142010,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - HAND OR FOOT-OPERATED AIR PUMPS : BICYCLE PUMPS",12%
8414,84142090,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - HAND OR FOOT-OPERATED AIR PUMPS : OTHER",18%
8414,84142020,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - HAND OR FOOT-OPERATED AIR PUMPS : OTHER HAND PUMPS",5%
8414,84148020,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - OTHER: FREE PISTON GENERATORS FOR GAS TURBINE",18%
8414,84148011,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - OTHER: GAS COMPRESSORS: OF A KIND USED IN AIR CONDITIONING EQUIPMENT",18%
8414,84148019,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - OTHER: GAS COMPRESSORS: OTHER",18%
8414,84148090,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - OTHER: OTHER",18%
8414,84148030,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - OTHER: TURBO CHARGER",18%
8414,84149012,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF AIR OR VACUUM PUMPS AND COMPRESSORS: OF BICYCLE PUMPS",12%
8414,84149011,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF AIR OR VACUUM PUMPS AND COMPRESSORS: OF GAS COMPRESSORS OF A KIND USED IN REFRIGERATING AND AIR",18%
8414,84149019,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF AIR OR VACUUM PUMPS AND COMPRESSORS: OTHER",18%
8414,84149030,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF ELECTRIC FANS",18%
8414,84149020,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF FREE PISTON GENERATORS",18%
8414,84149040,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OF INDUSTRIAL FANS, BLOWERS",18%
8414,84149090,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS - PARTS : OTHER",18%
8414,84143000,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS COMPRESSORS OF A KIND USED IN REFRIGERATING EQUIPMENT",18%
8414,84145110,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS FANS : 8414 51 - TABLE, FLOOR, WALL, WINDOW, CEILING OR ROOF FANS, WITH A SELF-CONTAINED ELECTRIC MOTOR OF A",18%
8414,84146000,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS HOODS HAVING A MAXIMUM HORIZONTAL SIDE NOT EXCEEDING 120 CM",18%
8414,84141000,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS; VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER OR NOT FITTED WITH FILTERS VACUUM PUMPS",18%
8411,8411,Aircraft Engines,5%
8805,880510,Aircraft launching gear and parts thereof; deck arrestor or similar gear and parts thereof,18%
8805,8805,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES,18%
8805,88051010,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES - AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK ARRESTOR OR SIMILAR GEAR AND PARTS THEREOF: AIRCRAFT LAUNCHING GEAR,18%
8805,88051020,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES - AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK ARRESTOR OR SIMILAR GEAR AND PARTS THEREOF: DECK ARRESTOR OR SIMILAR GEAR,18%
8805,88051030,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES - AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK ARRESTOR OR SIMILAR GEAR AND PARTS THEREOF: PART OF AIRCRAFT LAUNCHING GEAR AND DECK-ARRESTOR,18%
8805,88052100,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES - GROUND FLYING TRAINERS AND PARTS THEREOF: AIR COMBAT SIMULATORS AND PARTS THEREOF,18%
8805,88052900,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES - GROUND FLYING TRAINERS AND PARTS THEREOF: OTHER,18%
88,88,"Aircraft, spacecraft, and parts thereof",0%
8802,8802,Aircrafts For Personal Use,0%
